sku,name,product_code,parent_sku,parent_name,safco_item_number,product_name,manufacturer_number,brand,retailer,description,size,pack_quantity,pack_unit,price,price_text,currency,availability,availability_label,parent_description,category_path_str,product_url,image_urls_str,variant_image,is_synthetic,source_seed,extracted_at
4710036,Silkcare gloves latex powder-free large 100/box,4710036,DRBAC,Silkcare,4710036,Silkcare gloves latex powder-free large 100/box,CR7818,Cranberry,Safco Dental,"large, 100/box",large,100,box,16.49,16.490000,,in_stock,In stock,Powder-free latex exam gloves. Coated with USP grade Lanolin and Vitamin E to minimize dry skin irritation associated with frequent hand washing. Textured whole hand finish Beaded cuff Lightly chlorinated Ambidextrous 50μg or less of latex protein Natural color Vitamin E and lanolin coated 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/silkcare-reg,"https://www.safcodental.com/media/catalog/product/d/r/drbac_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbac_2.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbac_2.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:14.424818+00:00
4710024,Silkcare gloves latex powder-free medium 100/box,4710024,DRBAC,Silkcare,4710024,Silkcare gloves latex powder-free medium 100/box,CR7817,Cranberry,Safco Dental,"medium, 100/box",medium,100,box,16.49,16.490000,,in_stock,In stock,Powder-free latex exam gloves. Coated with USP grade Lanolin and Vitamin E to minimize dry skin irritation associated with frequent hand washing. Textured whole hand finish Beaded cuff Lightly chlorinated Ambidextrous 50μg or less of latex protein Natural color Vitamin E and lanolin coated 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/silkcare-reg,"https://www.safcodental.com/media/catalog/product/d/r/drbac_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbac_2.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbac_2.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:14.424818+00:00
4710018,Silkcare gloves latex powder-free small 100/box,4710018,DRBAC,Silkcare,4710018,Silkcare gloves latex powder-free small 100/box,CR7816,Cranberry,Safco Dental,"small, 100/box",small,100,box,16.49,16.490000,,in_stock,In stock,Powder-free latex exam gloves. Coated with USP grade Lanolin and Vitamin E to minimize dry skin irritation associated with frequent hand washing. Textured whole hand finish Beaded cuff Lightly chlorinated Ambidextrous 50μg or less of latex protein Natural color Vitamin E and lanolin coated 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/silkcare-reg,"https://www.safcodental.com/media/catalog/product/d/r/drbac_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbac_2.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbac_2.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:14.424818+00:00
4710010,Silkcare gloves latex powder-free x-small 100/box,4710010,DRBAC,Silkcare,4710010,Silkcare gloves latex powder-free x-small 100/box,CR7815,Cranberry,Safco Dental,"x-small, 100/box",x-small,100,box,16.49,16.490000,,in_stock,In stock,Powder-free latex exam gloves. Coated with USP grade Lanolin and Vitamin E to minimize dry skin irritation associated with frequent hand washing. Textured whole hand finish Beaded cuff Lightly chlorinated Ambidextrous 50μg or less of latex protein Natural color Vitamin E and lanolin coated 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/silkcare-reg,"https://www.safcodental.com/media/catalog/product/d/r/drbac_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbac_2.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbac_2.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:14.424818+00:00
4680075,Dash True Comfort Blu x-large 100/box,4680075,DRDAQ,True Comfort Blu,4680075,Dash True Comfort Blu x-large 100/box,TCB100XL,Dash,Safco Dental,"X-large, 100/box",X-large,100,box,19.49,19.490000,,in_stock,In stock,"Powder-free, latex-free, chloroprene examination gloves. Unrivaled wet grip, increased touch sensitivity, and silky smooth comfort. Chemotherapty drug rated. Textured fingertip finish Beaded cuff Ambidextrous Ocean blue color Thickness: at palm 2.4 mils; at fingertip 3.1 mils To purchase a full case, please order as qty of 10 boxes",Dental Supplies > Dental Exam Gloves > Chloroprene gloves,https://www.safcodental.com/product/true-comfort-reg-blu,"https://www.safcodental.com/media/catalog/product/d/r/drdaq.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drdaq.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drdaq.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:55.487319+00:00
4680067,Dash True Comfort Blu x-small 100/box,4680067,DRDAQ,True Comfort Blu,4680067,Dash True Comfort Blu x-small 100/box,TCB100XS,Dash,Safco Dental,"X-small, 100/box",X-small,100,box,19.49,19.490000,,in_stock,In stock,"Powder-free, latex-free, chloroprene examination gloves. Unrivaled wet grip, increased touch sensitivity, and silky smooth comfort. Chemotherapty drug rated. Textured fingertip finish Beaded cuff Ambidextrous Ocean blue color Thickness: at palm 2.4 mils; at fingertip 3.1 mils To purchase a full case, please order as qty of 10 boxes",Dental Supplies > Dental Exam Gloves > Chloroprene gloves,https://www.safcodental.com/product/true-comfort-reg-blu,"https://www.safcodental.com/media/catalog/product/d/r/drdaq.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drdaq.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drdaq.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:55.487319+00:00
4680073,Dash True Comfort Blu large 100/box,4680073,DRDAQ,True Comfort Blu,4680073,Dash True Comfort Blu large 100/box,TCB100L,Dash,Safco Dental,"large, 100/box",large,100,box,19.49,19.490000,,in_stock,In stock,"Powder-free, latex-free, chloroprene examination gloves. Unrivaled wet grip, increased touch sensitivity, and silky smooth comfort. Chemotherapty drug rated. Textured fingertip finish Beaded cuff Ambidextrous Ocean blue color Thickness: at palm 2.4 mils; at fingertip 3.1 mils To purchase a full case, please order as qty of 10 boxes",Dental Supplies > Dental Exam Gloves > Chloroprene gloves,https://www.safcodental.com/product/true-comfort-reg-blu,"https://www.safcodental.com/media/catalog/product/d/r/drdaq.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drdaq.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drdaq.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:55.487319+00:00
4680071,Dash True Comfort Blu medium 100/box,4680071,DRDAQ,True Comfort Blu,4680071,Dash True Comfort Blu medium 100/box,TCB100M,Dash,Safco Dental,"medium, 100/box",medium,100,box,19.49,19.490000,,backorder,Backorder,"Powder-free, latex-free, chloroprene examination gloves. Unrivaled wet grip, increased touch sensitivity, and silky smooth comfort. Chemotherapty drug rated. Textured fingertip finish Beaded cuff Ambidextrous Ocean blue color Thickness: at palm 2.4 mils; at fingertip 3.1 mils To purchase a full case, please order as qty of 10 boxes",Dental Supplies > Dental Exam Gloves > Chloroprene gloves,https://www.safcodental.com/product/true-comfort-reg-blu,"https://www.safcodental.com/media/catalog/product/d/r/drdaq.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drdaq.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drdaq.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:55.487319+00:00
4680069,Dash True Comfort Blu small 100/box,4680069,DRDAQ,True Comfort Blu,4680069,Dash True Comfort Blu small 100/box,TCB100S,Dash,Safco Dental,"small, 100/box",small,100,box,19.49,19.490000,,backorder,Backorder,"Powder-free, latex-free, chloroprene examination gloves. Unrivaled wet grip, increased touch sensitivity, and silky smooth comfort. Chemotherapty drug rated. Textured fingertip finish Beaded cuff Ambidextrous Ocean blue color Thickness: at palm 2.4 mils; at fingertip 3.1 mils To purchase a full case, please order as qty of 10 boxes",Dental Supplies > Dental Exam Gloves > Chloroprene gloves,https://www.safcodental.com/product/true-comfort-reg-blu,"https://www.safcodental.com/media/catalog/product/d/r/drdaq.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drdaq.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drdaq.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:55.487319+00:00
4680663,VitalGard latex powder-free gloves large 100/box,4680663,DRBAZ,VitalGard,4680663,VitalGard latex powder-free gloves large 100/box,VPF100L,Dash,Safco Dental,"large, 100/box",large,100,box,12.49,12.490000,,in_stock,In stock,Powder-free latex exam gloves. Textured whole hand finish Beaded cuff Non-chlorinated Ambidextrous 50μg or less of latex protein Natural color 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Latex gloves,https://www.safcodental.com/product/vitalgard-reg,"https://www.safcodental.com/media/catalog/product/d/r/drbaz.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drbaz.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drbaz.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:19.141947+00:00
6220102,"Wire glove box holder, double 11""W x 10.5""H x 4""D",6220102,DRvCD-lc,Wire glove box holder,6220102,"Wire glove box holder, double 11""W x 10.5""H x 4""D",BHDH004040,Unimed,Safco Dental,Double (holds 2 boxes),,,,21.49,21.490000,,in_stock,In stock,"Three size options to hold 2, 3 or 4 glove boxes. 4"" depth can accommodate virtually any size glove box on the market. Steel construction with baked-on white finish. Includes wall mounting hardware.",Dental Supplies > Dental Exam Gloves > Glove Holder,https://www.safcodental.com/product/wire-glove-box-holder,"https://www.safcodental.com/media/catalog/product/d/r/drvcd_lc.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drvcd_lc.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drvcd_lc.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:06.419624+00:00
6220104,"Wire glove box holder, triple 11""W x 14""H x 4""D",6220104,DRvCD-lc,Wire glove box holder,6220104,"Wire glove box holder, triple 11""W x 14""H x 4""D",BHTH004050,Unimed,Safco Dental,Triple (holds 3 boxes),,,,23.49,23.490000,,in_stock,In stock,"Three size options to hold 2, 3 or 4 glove boxes. 4"" depth can accommodate virtually any size glove box on the market. Steel construction with baked-on white finish. Includes wall mounting hardware.",Dental Supplies > Dental Exam Gloves > Glove Holder,https://www.safcodental.com/product/wire-glove-box-holder,"https://www.safcodental.com/media/catalog/product/d/r/drvcd_lc.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drvcd_lc.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drvcd_lc.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:06.419624+00:00
6220106,"Wire glove box holder, quad 11""W x 22""H x 4""D",6220106,DRvCD-lc,Wire glove box holder,6220106,"Wire glove box holder, quad 11""W x 22""H x 4""D",BHQH004060,Unimed,Safco Dental,Quad (holds 4 boxes),,,,30.49,30.490000,,in_stock,In stock,"Three size options to hold 2, 3 or 4 glove boxes. 4"" depth can accommodate virtually any size glove box on the market. Steel construction with baked-on white finish. Includes wall mounting hardware.",Dental Supplies > Dental Exam Gloves > Glove Holder,https://www.safcodental.com/product/wire-glove-box-holder,"https://www.safcodental.com/media/catalog/product/d/r/drvcd_lc.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drvcd_lc.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drvcd_lc.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:33:06.419624+00:00
4710556,XLIM nitrile gloves large 100/box,4710556,DRCAJ,Xlim,4710556,XLIM nitrile gloves large 100/box,CR3128,Cranberry,Safco Dental,"Large, 100/box",Large,100,box,8.99,8.990000,,in_stock,In stock,Powder-free nitrile exam gloves. Textured fingertip finish Beaded cuff Non-chlorinated Ambidextrous Blue color Thickness: at palm 2.4 mils; at fingertip 3.2 mils 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/xlim-reg,"https://www.safcodental.com/media/catalog/product/d/r/drcaj_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drcaj_2.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drcaj_2.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:46.403054+00:00
4710544,XLIM nitrile gloves medium 100/box,4710544,DRCAJ,Xlim,4710544,XLIM nitrile gloves medium 100/box,CR3127,Cranberry,Safco Dental,"Medium, 100/box",Medium,100,box,8.99,8.990000,,in_stock,In stock,Powder-free nitrile exam gloves. Textured fingertip finish Beaded cuff Non-chlorinated Ambidextrous Blue color Thickness: at palm 2.4 mils; at fingertip 3.2 mils 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/xlim-reg,"https://www.safcodental.com/media/catalog/product/d/r/drcaj_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drcaj_2.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drcaj_2.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:46.403054+00:00
4710532,XLIM nitrile gloves small 100/box,4710532,DRCAJ,Xlim,4710532,XLIM nitrile gloves small 100/box,CR3126,Cranberry,Safco Dental,"Small, 100/box",Small,100,box,8.99,8.990000,,in_stock,In stock,Powder-free nitrile exam gloves. Textured fingertip finish Beaded cuff Non-chlorinated Ambidextrous Blue color Thickness: at palm 2.4 mils; at fingertip 3.2 mils 100 gloves per box Order 10 boxes to purchase a case,Dental Supplies > Dental Exam Gloves > Nitrile gloves,https://www.safcodental.com/product/xlim-reg,"https://www.safcodental.com/media/catalog/product/d/r/drcaj_2.jpg?width=265&height=265&canvas=265,265&optimize=medium&fit=bounds | https://www.safcodental.com/media/catalog/product/d/r/drcaj_2.jpg?optimize=medium&fit=bounds&height=265&width=265&canvas=265:265 | https://www.safcodental.com/media/catalog/product/d/r/drcaj_2.jpg?optimize=medium&fit=bounds&height=700&width=700&canvas=700:700",,0,gloves,2026-05-07T01:32:46.403054+00:00
